ParentProductGroup,Product,Date,ProductionAUD
Mill Liners,BK54883C,2026-10-01,26141.26
Mill Liners,BK54883D,2026-10-01,26893.79
Mill Liners,BK54892A,2025-12-01,0.0
Mill Liners,BK54892A,2027-01-01,0.0
Mill Liners,BK54892B,2025-12-01,0.0
Mill Liners,BK54892B,2027-01-01,0.0
Mill Liners,BK54893A,2025-12-01,0.0
Mill Liners,BK54893A,2027-01-01,0.0
Mill Liners,BK54896A,2025-12-01,0.0
Mill Liners,BK54896A,2027-02-01,0.0
Mill Liners,BK54905A,2026-01-01,126325.99
Mill Liners,BK54905A,2026-07-01,126325.99
Mill Liners,BK54905A,2027-01-01,126325.99
Mill Liners,BK54946A,2026-06-01,37377.47
Mill Liners,BK54946A,2027-05-01,26164.23
Mill Liners,BK54946B,2026-06-01,37700.0
Mill Liners,BK54946B,2027-05-01,26390.0
Mill Liners,BK54954A,2026-06-01,68053.27
Mill Liners,BK54955A,2026-06-01,195086.04
Mill Liners,BK54956A,2026-07-01,33459.52
Mill Liners,BK54998A,2025-10-01,98394.82
Mill Liners,BK54998A,2026-10-01,98394.82
Mill Liners,BK55115A,2026-07-01,115198.2
Mill Liners,BK55203A,2026-11-01,236520.49
Mill Liners,BK55206A,2025-07-01,40944.14
Mill Liners,BK55206A,2026-11-01,32755.32
Mill Liners,BK55254A,2025-12-01,0.0
Mill Liners,BK55387A,2026-11-01,13454.59
Mill Liners,BK55437A,2026-08-01,0.0
Mill Liners,BK55501A,2025-07-01,156937.15
Mill Liners,BK55501A,2025-08-01,313874.31
Mill Liners,BK55503A,2025-07-01,0.0
Mill Liners,BK55503A,2026-07-01,181784.29
Mill Liners,BK55503B,2025-07-01,0.0
Mill Liners,BK55503B,2026-07-01,173580.54
Mill Liners,BK55506A,2025-10-01,43549.3
Mill Liners,BK55506A,2025-11-01,21774.65
Mill Liners,BK55553A,2025-09-01,10536.5
Mill Liners,BK55553A,2025-10-01,21073.0
Mill Liners,BK55553A,2025-12-01,10536.5
Mill Liners,BK55553A,2026-02-01,21073.0
Mill Liners,BK55553A,2026-03-01,10536.5
Mill Liners,BK55553A,2026-06-01,31609.5
Mill Liners,BK55553A,2026-09-01,10536.5
Mill Liners,BK55553A,2026-10-01,21073.0
Mill Liners,BK55553A,2026-12-01,10536.5
Mill Liners,BK55553A,2027-03-01,10536.5
Mill Liners,BK55555A,2025-12-01,92418.3
Mill Liners,BK55555B,2026-01-01,97778.54
Mill Liners,BK55555B,2026-12-01,97778.54
Mill Liners,BK55671A,2025-07-01,0.0
Mill Liners,BK55672A,2025-07-01,0.0
Mill Liners,BK55672A,2025-08-01,0.0
Mill Liners,BK55672A,2026-05-01,32768.83
Mill Liners,BK55672A,2026-07-01,29127.85
Mill Liners,BK55673A,2025-10-01,232994.97
Mill Liners,BK55674A,2026-02-01,60316.56
Mill Liners,BK55676A,2026-03-01,276373.89
Mill Liners,BK55676B,2026-03-01,245013.8
Mill Liners,BK55678A,2026-07-01,319924.8
Mill Liners,BK55685A,2026-09-01,169245.05
Mill Liners,BK55686A,2026-09-01,620880.0
Mill Liners,BK55687A,2026-09-01,154787.1
Mill Liners,BK55726A,2025-07-01,0.0
Mill Liners,BK55726A,2025-10-01,38482.59
Mill Liners,BK55728A,2025-11-01,0.0
Mill Liners,BK55733A,2025-10-01,0.0
Mill Liners,BK55817A,2025-10-01,136696.2
Mill Liners,BK55817A,2025-12-01,136696.2
Mill Liners,BK55817A,2026-02-01,136696.2
Mill Liners,BK55817A,2026-05-01,136696.2
Mill Liners,BK55817A,2026-09-01,136696.2
Mill Liners,BK55817A,2026-12-01,136696.2
Mill Liners,BK55817A,2027-03-01,136696.2
Mill Liners,BK55817B,2025-10-01,134134.18
Mill Liners,BK55817B,2025-12-01,134134.18
Mill Liners,BK55817B,2026-02-01,134134.18
Mill Liners,BK55817B,2026-05-01,134134.18
Mill Liners,BK55817B,2026-09-01,134134.18
Mill Liners,BK55817B,2026-12-01,134134.18
Mill Liners,BK55817B,2027-03-01,134134.18
Mill Liners,BK55817C,2025-10-01,134134.18
Mill Liners,BK55817C,2025-12-01,134134.18
Mill Liners,BK55817C,2026-02-01,134134.18
Mill Liners,BK55817C,2026-05-01,134134.18
Mill Liners,BK55817C,2026-09-01,134134.18
Mill Liners,BK55817C,2026-12-01,134134.18
Mill Liners,BK55817C,2027-03-01,134134.18
Mill Liners,BK55817D,2025-10-01,136696.2
Mill Liners,BK55817D,2025-12-01,136696.2
Mill Liners,BK55817D,2026-02-01,136696.2
Mill Liners,BK55817D,2026-05-01,136696.2
Mill Liners,BK55817D,2026-09-01,136696.2
Mill Liners,BK55817D,2026-12-01,136696.2
Mill Liners,BK55817D,2027-03-01,136696.2
Mill Liners,BK55979C,2026-03-01,361755.42
Mill Liners,BK55979C,2026-10-01,361755.42
Mill Liners,BK56027A,2025-07-01,0.0
Mill Liners,BK56029A,2025-07-01,96779.51
Mill Liners,BK56031A,2025-07-01,83555.83
Mill Liners,BK56031A,2026-03-01,83555.83
Mill Liners,BK56031B,2025-07-01,73429.05
Mill Liners,BK56031B,2026-03-01,73429.05
Mill Liners,BK56032A,2025-07-01,139789.3
Mill Liners,BK56032A,2026-03-01,139789.3
Mill Liners,BK56032B,2025-07-01,130753.15
Mill Liners,BK56032B,2026-03-01,130753.15
Mill Liners,BK56033A,2025-08-01,0.0
Mill Liners,BK56033B,2025-08-01,0.0
Mill Liners,BK56034D,2025-07-01,102821.97
Mill Liners,BK56034D,2025-08-01,116233.54
Mill Liners,BK56036A,2025-07-01,97812.74
Mill Liners,BK56037A,2025-07-01,29594.01
Mill Liners,BK56045A,2025-07-01,1651.41
Mill Liners,BK56050A,2026-09-01,161618.1
Mill Liners,BK56051A,2026-10-01,678197.0
Mill Liners,BK56150A,2025-10-01,22405.34
Mill Liners,BK56150A,2026-01-01,22405.34
Mill Liners,BK56150A,2026-06-01,22405.34
Mill Liners,BK56150A,2026-10-01,22405.34
Mill Liners,BK56150A,2027-01-01,22405.34
Mill Liners,BK56152A,2025-10-01,57041.19
Mill Liners,BK56153A,2025-11-01,43264.0
Mill Liners,BK56154A,2025-07-01,204887.9
Mill Liners,BK56155A,2025-09-01,170916.1
Mill Liners,BK56155A,2025-11-01,85458.05
Mill Liners,BK56155A,2026-01-01,85458.05
Mill Liners,BK56155A,2026-05-01,85458.05
Mill Liners,BK56155A,2026-08-01,85458.05
Mill Liners,BK56155A,2026-11-01,85458.05
Mill Liners,BK56155A,2027-02-01,85458.05
Mill Liners,BK56156A,2025-09-01,181126.61
Mill Liners,BK56156A,2025-11-01,90563.3
Mill Liners,BK56156A,2026-01-01,90563.3
Mill Liners,BK56156A,2026-05-01,90563.3
Mill Liners,BK56156A,2026-08-01,90563.3
Mill Liners,BK56156A,2026-11-01,90563.3
Mill Liners,BK56156A,2027-02-01,90563.3
Mill Liners,BK56165A,2025-07-01,1186.73
Mill Liners,BK56218A,2026-05-01,78000.0
Mill Liners,BK56241A,2026-01-01,59971.73
Mill Liners,BK56241A,2027-01-01,59971.73
Mill Liners,BK56323A,2026-11-01,1005.21
Mill Liners,BK56620A,2026-04-01,32708.0
Mill Liners,BK56620A,2026-10-01,32708.0
Mill Liners,BK56674A,2026-01-01,398290.5
Mill Liners,BK56674A,2027-01-01,398290.5
Mill Liners,BK56682A,2026-01-01,471.23
Mill Liners,BK56682A,2027-01-01,471.23
Mill Liners,BK56744A,2025-12-01,136758.79
Mill Liners,BK56744A,2026-06-01,136758.79
Mill Liners,BK56749A,2025-09-01,52684.84
Mill Liners,BK56749A,2026-05-01,122931.3
Mill Liners,BK56749A,2026-11-01,122931.3
Mill Liners,BK56773A,2026-01-01,27267.32
Mill Liners,BK56826A,2025-07-01,0.0
Mill Liners,BK56826A,2025-11-01,49684.47
Mill Liners,BK56826A,2026-01-01,52789.75
Mill Liners,BK56826A,2026-04-01,31052.8
Mill Liners,BK56826A,2026-07-01,31052.8
Mill Liners,BK56826A,2026-11-01,31052.8
Mill Liners,BK56826A,2027-03-01,31052.8
Mill Liners,BK56827A,2025-07-01,0.0
Mill Liners,BK56827A,2025-11-01,16303.36
Mill Liners,BK56827A,2026-01-01,16303.36
Mill Liners,BK56827A,2026-04-01,16303.36
Mill Liners,BK56827A,2026-07-01,16303.36
Mill Liners,BK56827A,2026-11-01,16303.36
Mill Liners,BK56827A,2027-03-01,16303.36
Mill Liners,BK56830A,2026-11-01,195219.21
Mill Liners,BK56830B,2026-11-01,32246.98
Mill Liners,BK56830C,2026-11-01,32221.74
Mill Liners,BK56830D,2026-11-01,31816.96
Mill Liners,BK56837A,2026-11-01,1937.12
Mill Liners,BK56856A,2026-02-01,133614.0
Mill Liners,BK56856A,2027-02-01,133614.0
Mill Liners,BK56856B,2026-01-01,130208.0
Mill Liners,BK56856B,2027-01-01,126952.8
Mill Liners,BK56856C,2026-01-01,81806.42
Mill Liners,BK56856C,2027-01-01,79761.26
Mill Liners,BK56856D,2026-02-01,96798.0
Mill Liners,BK56856D,2027-01-01,96798.0
Mill Liners,BK56900A,2025-09-01,122172.66
Mill Liners,BK56934A,2026-02-01,94952.29
Mill Liners,BK56935A,2026-02-01,94254.9
Mill Liners,BK56969A,2026-08-01,304459.22
Mill Liners,BK56984A,2027-02-01,0.0
Mill Liners,BK56987A,2025-12-01,0.0
Mill Liners,BK56987A,2026-08-01,0.0
Mill Liners,BK56987A,2027-05-01,0.0
Mill Liners,BK56988A,2025-11-01,0.0
Mill Liners,BK56988A,2026-08-01,0.0
Mill Liners,BK56988A,2027-05-01,0.0
Mill Liners,BK57120A,2025-10-01,95656.33
Mill Liners,BK57140A,2026-02-01,43940.0
Mill Liners,BK57140B,2026-02-01,42655.6
Mill Liners,BK57141A,2026-02-01,29723.2
Mill Liners,BK57144A,2026-07-01,105180.38
Mill Liners,BK57178A,2025-07-01,154451.7
Mill Liners,BK57178A,2026-03-01,274580.8
Mill Liners,BK57178A,2027-01-01,274580.8
Mill Liners,BK57179A,2025-07-01,69254.64
Mill Liners,BK57179A,2026-03-01,259704.9
Mill Liners,BK57179A,2027-01-01,259704.9
Mill Liners,BK57181A,2026-01-01,69805.42
Mill Liners,BK57181A,2026-10-01,69805.42
Mill Liners,BK57182A,2026-10-01,70057.94
Mill Liners,BK57183A,2025-07-01,152411.35
Mill Liners,BK57183A,2026-07-01,288779.4
Mill Liners,BK57184A,2026-01-01,68848.0
Mill Liners,BK57184A,2026-10-01,68848.0
Mill Liners,BK57185A,2025-09-01,554656.96
Mill Liners,BK57185A,2026-07-01,554656.96
Mill Liners,BK57186A,2026-03-01,758720.04
Mill Liners,BK57186A,2026-12-01,758720.04
Mill Liners,BK57197A,2026-04-01,5905.25
Mill Liners,BK57197A,2027-01-01,5905.25
Mill Liners,BK57197B,2026-03-01,13270.4
Mill Liners,BK57197B,2027-01-01,13270.4
Mill Liners,BK57201A,2026-01-01,84293.36
Mill Liners,BK57201B,2026-01-01,16428.75
Mill Liners,BK57201C,2026-01-01,16250.0
Mill Liners,BK57201D,2026-01-01,16835.0
Mill Liners,BK57210A,2026-07-01,23309.24
Mill Liners,BK57210B,2026-07-01,24388.33
Mill Liners,BK57210C,2026-07-01,22968.73
Mill Liners,BK57211C,2026-07-01,139109.67
Mill Liners,BK57212C,2026-07-01,133750.26
Mill Liners,BK57223A,2026-08-01,76601.71
Mill Liners,BK57223B,2026-08-01,9982.05
Mill Liners,BK57223C,2026-08-01,9008.22
Mill Liners,BK57223D,2026-08-01,9102.4
Mill Liners,BK57230A,2025-08-01,958.54
Mill Liners,BK57260A,2026-01-01,31135.0
Mill Liners,BK57261A,2025-07-01,0.0
Mill Liners,BK57262A,2025-07-01,43069.4
Mill Liners,BK57265A,2025-10-01,163201.92
Mill Liners,BK57265B,2025-10-01,158021.38
Mill Liners,BK57265C,2025-10-01,168676.34
Mill Liners,BK57266A,2025-08-01,59219.41
Mill Liners,BK57266A,2027-01-01,78959.22
Mill Liners,BK57267B,2025-07-01,25317.29
Mill Liners,BK57267B,2026-07-01,25317.29
Mill Liners,BK57267B,2027-02-01,25317.29
Mill Liners,BK57267C,2026-07-01,2257.75
Mill Liners,BK57267C,2027-02-01,2257.75
Mill Liners,BK57267D,2026-07-01,13226.72
Mill Liners,BK57267D,2027-02-01,13226.72
Mill Liners,BK57293A,2025-07-01,87919.12
Mill Liners,BK57293A,2026-07-01,103434.26
Mill Liners,BK57305A,2025-07-01,77298.0
Mill Liners,BK57365A,2025-12-01,68624.79
Mill Liners,BK57367A,2026-01-01,40446.9
Mill Liners,BK57368A,2025-12-01,22711.0
Mill Liners,BK57369A,2025-12-01,12889.5
Mill Liners,BK57370A,2025-12-01,1355.25
Mill Liners,BK57393A,2025-08-01,28093.66
Mill Liners,BK57397A,2025-08-01,310292.79
Mill Liners,BK57397A,2026-02-01,335116.22
Mill Liners,BK57397A,2027-02-01,335116.22
Mill Liners,BK57397B,2025-08-01,364333.82
Mill Liners,BK57397B,2026-02-01,364333.82
Mill Liners,BK57397B,2027-02-01,364333.82
Mill Liners,BK57397C,2025-08-01,715331.93
Mill Liners,BK57397C,2026-02-01,364414.38
Mill Liners,BK57397C,2027-02-01,364414.38
Mill Liners,BK57418B,2025-08-01,307178.07
Mill Liners,BK57418B,2026-05-01,330807.15
Mill Liners,BK57418B,2026-11-01,165403.57
Mill Liners,BK57419A,2025-08-01,198163.89
Mill Liners,BK57419A,2026-05-01,173393.41
Mill Liners,BK57419A,2026-11-01,173393.41
Mill Liners,BK57437A,2025-07-01,6528.85
Mill Liners,BK57445A,2025-10-01,268076.35
Mill Liners,BK57445A,2026-05-01,268076.35
Mill Liners,BK57445A,2026-11-01,268076.35
Mill Liners,BK57446A,2025-10-01,0.0
Mill Liners,BK57446A,2026-05-01,72092.96
Mill Liners,BK57446A,2026-11-01,72092.96
Mill Liners,BK57463A,2025-07-01,0.0
Mill Liners,BK57467A,2025-09-01,5763.29
Mill Liners,BK57467A,2025-10-01,5763.29
Mill Liners,BK57467A,2025-11-01,5763.29
Mill Liners,BK57467A,2026-10-01,5763.29
Mill Liners,BK57467A,2026-11-01,5763.29
Mill Liners,BK57467A,2026-12-01,5763.29
Mill Liners,BK57469A,2025-07-01,177977.66
Mill Liners,BK57469A,2026-06-01,59325.89
Mill Liners,BK57469A,2026-07-01,59325.89
Mill Liners,BK57469A,2026-08-01,59325.89
Mill Liners,BK57470A,2025-07-01,44526.53
Mill Liners,BK57470A,2025-08-01,44526.53
Mill Liners,BK57470A,2025-09-01,44526.53
Mill Liners,BK57470A,2026-06-01,44526.53
Mill Liners,BK57470A,2026-07-01,44526.53
Mill Liners,BK57470A,2026-08-01,44526.53
Mill Liners,BK57542A,2025-11-01,40168.76
Mill Liners,BK57548A,2025-10-01,242858.06
Mill Liners,BK57548A,2026-05-01,242858.06
Mill Liners,BK57548A,2026-11-01,242858.06
Mill Liners,BK57550A,2025-10-01,309387.98
Mill Liners,BK57550A,2026-05-01,309387.98
Mill Liners,BK57550A,2026-11-01,309387.98
Mill Liners,BK57553B,2025-10-01,181344.07
Mill Liners,BK57553B,2026-05-01,181344.07
Mill Liners,BK57553B,2026-11-01,181344.07
Mill Liners,BK57554A,2025-12-01,438298.8
Mill Liners,BK57566B,2025-10-01,91241.89
Mill Liners,BK57566B,2026-05-01,91241.89
Mill Liners,BK57566B,2026-11-01,91241.89
Mill Liners,BK57592A,2025-07-01,0.0
Mill Liners,BK57592A,2025-10-01,287315.08
Mill Liners,BK57592A,2026-01-01,287315.08
Mill Liners,BK57592A,2026-05-01,287315.08
Mill Liners,BK57592A,2026-09-01,287315.08
Mill Liners,BK57592A,2027-01-01,287315.08
Mill Liners,BK57594A,2026-01-01,343230.53
Mill Liners,BK57594A,2026-05-01,343230.53
Mill Liners,BK57594A,2026-08-01,343230.53
Mill Liners,BK57594A,2026-11-01,343230.53
Mill Liners,BK57594A,2027-02-01,343230.53
Mill Liners,BK57594B,2026-01-01,290559.98
Mill Liners,BK57594B,2026-05-01,290559.98
Mill Liners,BK57594B,2026-08-01,290559.98
Mill Liners,BK57594B,2026-11-01,290559.98
Mill Liners,BK57594B,2027-02-01,290559.98
Mill Liners,BK57594C,2026-01-01,6816.68
Mill Liners,BK57594C,2026-05-01,6816.68
Mill Liners,BK57594C,2026-08-01,6816.68
Mill Liners,BK57594C,2026-11-01,6816.68
Mill Liners,BK57594C,2027-02-01,6816.68
Mill Liners,BK57594D,2026-01-01,6184.69
Mill Liners,BK57594D,2026-05-01,6184.69
Mill Liners,BK57594D,2026-08-01,6184.69
Mill Liners,BK57594D,2026-11-01,6184.69
Mill Liners,BK57594D,2027-02-01,6184.69
Mill Liners,BK57596B,2025-07-01,0.0
Mill Liners,BK57596B,2026-01-01,134200.56
Mill Liners,BK57596B,2026-05-01,268401.11
Mill Liners,BK57596B,2026-08-01,268401.11
Mill Liners,BK57596B,2026-11-01,268401.11
Mill Liners,BK57596B,2027-02-01,268401.11
Mill Liners,BK57597B,2025-07-01,412216.27
Mill Liners,BK57597B,2026-01-01,154581.1
Mill Liners,BK57597B,2026-05-01,154581.1
Mill Liners,BK57597B,2026-08-01,154581.1
Mill Liners,BK57597B,2026-11-01,154581.1
Mill Liners,BK57597B,2027-02-01,154581.1
Mill Liners,BK57598A,2025-07-01,0.0
Mill Liners,BK57598A,2025-09-01,58385.13
Mill Liners,BK57598A,2025-12-01,204347.95
Mill Liners,BK57598A,2026-09-01,467081.02
Mill Liners,BK57668A,2027-01-01,99384.23
Mill Liners,BK57668B,2027-01-01,19972.94
Mill Liners,BK57668C,2027-01-01,19746.45
Mill Liners,BK57668D,2027-01-01,19853.76
Mill Liners,BK57777A,2026-01-01,8925.8
Mill Liners,BK57793A,2025-09-01,157572.33
Mill Liners,BK57793A,2026-09-01,164423.3
Mill Liners,BK57794A,2025-09-01,334713.92
Mill Liners,BK57794B,2025-09-01,310738.78
Mill Liners,BK57794C,2025-09-01,151339.6
Mill Liners,BK57794D,2025-08-01,0.0
Mill Liners,BK57794D,2025-09-01,25330.64
Mill Liners,BK57872A,2026-02-01,8571.27
Mill Liners,BK57883A,2026-02-01,191973.6
Mill Liners,BK57883A,2026-12-01,191973.6
Mill Liners,BK57885A,2026-04-01,4498.0
Mill Liners,BK57885A,2027-01-01,4498.0
Mill Liners,BK57886A,2025-12-01,0.0
Mill Liners,BK57886A,2026-10-01,0.0
Mill Liners,BK57896A,2025-12-01,106785.25
Mill Liners,BK57896B,2025-12-01,21428.55
Mill Liners,BK57896C,2025-12-01,20995.65
Mill Liners,BK57896D,2025-12-01,21398.65
Mill Liners,BK57903A,2025-12-01,305.5
Mill Liners,BK57906A,2025-07-01,0.0
Mill Liners,BK57906A,2025-10-01,141418.56
Mill Liners,BK57906A,2026-03-01,212127.84
Mill Liners,BK57906A,2026-07-01,212127.84
Mill Liners,BK57906A,2026-11-01,212127.84
Mill Liners,BK57954A,2025-08-01,0.0
Mill Liners,BK57996A,2026-02-01,106900.26
Mill Liners,BK57996A,2027-04-01,106900.26
Mill Liners,BK58050A,2025-09-01,8423.85
Mill Liners,BK58050A,2025-10-01,8423.85
Mill Liners,BK58050A,2025-11-01,8423.85
Mill Liners,BK58050A,2026-10-01,8423.85
Mill Liners,BK58050A,2026-11-01,8423.85
Mill Liners,BK58050A,2026-12-01,8423.85
Mill Liners,BK58052A,2025-11-01,8775.0
Mill Liners,BK58052A,2026-10-01,8775.0
Mill Liners,BK58096A,2025-07-01,6782.76
Mill Liners,BK58096A,2026-07-01,54262.04
Mill Liners,BK58098A,2026-03-01,226449.6
Mill Liners,BK58099A,2026-01-01,23400.0
Mill Liners,BK58105A,2027-01-01,146458.0
Mill Liners,BK58105A,2027-03-01,292916.0
Mill Liners,BK58182A,2025-11-01,824616.0
Mill Liners,BK58182A,2026-04-01,824616.0
Mill Liners,BK58182A,2026-08-01,824616.0
Mill Liners,BK58182A,2026-12-01,824616.0
Mill Liners,BK58182A,2027-04-01,824616.0
Mill Liners,BK58213A,2025-11-01,104000.6
Mill Liners,BK58213A,2026-09-01,104000.6
Mill Liners,BK58214A,2025-11-01,320762.04
Mill Liners,BK58214A,2026-09-01,320762.04
Mill Liners,BK58215A,2025-07-01,0.0
Mill Liners,BK58215A,2026-04-01,174618.01
Mill Liners,BK58215A,2027-01-01,174618.01
Mill Liners,BK58232A,2026-06-01,79394.87
Mill Liners,BK58253A,2026-01-01,73448.91
Mill Liners,BK58253A,2026-10-01,73448.91
Mill Liners,BK58281A,2025-11-01,54145.0
Mill Liners,BK58281A,2026-07-01,54145.0
Mill Liners,BK58282A,2025-11-01,54982.2
Mill Liners,BK58282A,2026-07-01,54982.2
Mill Liners,BK58282B,2025-11-01,54982.2
Mill Liners,BK58282B,2026-07-01,54982.2
Mill Liners,BK58324A,2026-12-01,16083.19
Mill Liners,BK58325A,2027-01-01,38271.21
Mill Liners,BK58326A,2026-02-01,39931.44
Mill Liners,BK58326A,2026-10-01,39931.44
Mill Liners,BK58327A,2025-07-01,9203.98
Mill Liners,BK58327A,2027-02-01,9203.98
Mill Liners,BK58328A,2025-08-01,63021.31
Mill Liners,BK58328A,2026-02-01,157553.27
Mill Liners,BK58328A,2026-10-01,157553.27
Mill Liners,BK58328B,2026-02-01,152658.13
Mill Liners,BK58328B,2027-01-01,156572.44
Mill Liners,BK58328C,2025-09-01,140848.82
Mill Liners,BK58328C,2026-08-01,148261.92
Mill Liners,BK58329A,2026-02-01,42783.64
Mill Liners,BK58329A,2027-02-01,42783.64
Mill Liners,BK58333A,2025-09-01,0.0
Mill Liners,BK58366A,2025-11-01,21394.36
Mill Liners,BK58367A,2026-02-01,18540.1
Mill Liners,BK58367B,2025-07-01,0.0
Mill Liners,BK58367B,2026-02-01,3495.83
Mill Liners,BK58410A,2025-09-01,196220.31
Mill Liners,BK58410A,2026-03-01,207762.68
Mill Liners,BK58410A,2026-07-01,207762.68
Mill Liners,BK58410A,2026-11-01,207762.68
Mill Liners,BK58435-2-001,2027-01-01,177232.75
Mill Liners,BK58435-2-002,2027-01-01,173892.61
Mill Liners,BK58435-2-003,2027-01-01,169712.13
Mill Liners,BK58435-2-004,2027-01-01,168937.68
Mill Liners,BK58435-2-005,2027-01-01,160976.19
Mill Liners,BK58435-2-006,2027-01-01,160976.19
Mill Liners,BK58535A,2026-06-01,85607.63
Mill Liners,BK58632A,2025-07-01,0.0
Mill Liners,BK58632A,2026-04-01,46087.65
Mill Liners,BK58632A,2027-01-01,50277.44
Mill Liners,BK58637A,2025-12-01,0.0
Mill Liners,BK58637A,2027-02-01,0.0
Mill Liners,BK58660A,2026-01-01,317114.33
Mill Liners,BK58660A,2026-08-01,317114.33
Mill Liners,BK58660B,2026-01-01,271171.18
Mill Liners,BK58660B,2026-08-01,271171.18
Mill Liners,BK58660C,2026-01-01,288731.53
Mill Liners,BK58660C,2026-08-01,288731.53
Mill Liners,BK58660D,2026-01-01,238986.19
Mill Liners,BK58660D,2026-08-01,238986.19
Mill Liners,BK58661A,2026-02-01,188563.23
Mill Liners,BK58661A,2026-07-01,188563.23
Mill Liners,BK58661B,2025-10-01,886294.8
Mill Liners,BK58661B,2026-03-01,886294.8
Mill Liners,BK58661B,2026-07-01,886294.8
Mill Liners,BK58661C,2025-10-01,236748.06
Mill Liners,BK58661C,2026-03-01,236748.06
Mill Liners,BK58661C,2026-07-01,236748.06
Mill Liners,BK58661D,2025-11-01,27271.27
Mill Liners,BK58661D,2026-08-01,27271.27
Mill Liners,BK58662_R2,2025-07-01,172473.7
Mill Liners,BK58662_R2,2025-12-01,183253.31
Mill Liners,BK58662_R2,2026-05-01,172473.7
Mill Liners,BK58662_R2,2026-10-01,172473.7
Mill Liners,BK58669A,2026-08-01,0.0
Mill Liners,BK58669B,2026-07-01,0.0
Mill Liners,BK58670A,2026-08-01,0.0
Mill Liners,BK58670B,2026-07-01,0.0
Mill Liners,BK58692A,2026-01-01,0.0
Mill Liners,BK58821B,2027-01-01,11758.5
Mill Liners,BK58892A,2026-04-01,22682.72
Mill Liners,BK58892A,2027-05-01,11341.36
Mill Liners,BK58895A,2025-11-01,129493.0
Mill Liners,BK58895A,2026-07-01,129493.0
Mill Liners,BK58900A,2025-11-01,53544.4
Mill Liners,BK58900A,2026-07-01,53544.4
Mill Liners,BK58956A,2025-07-01,308109.27
Mill Liners,BK58956A,2025-10-01,210416.09
Mill Liners,BK58956A,2026-01-01,210416.09
Mill Liners,BK58956A,2026-04-01,210416.09
Mill Liners,BK58956A,2026-07-01,210416.09
Mill Liners,BK58956A,2026-10-01,210416.09
Mill Liners,BK58956A,2027-01-01,210416.09
Mill Liners,BK58956A,2027-04-01,210416.09
Mill Liners,BK58957A,2025-07-01,284923.15
Mill Liners,BK58957A,2025-10-01,185531.35
Mill Liners,BK58957A,2026-01-01,185531.35
Mill Liners,BK58957A,2026-04-01,185531.35
Mill Liners,BK58957A,2026-07-01,185531.35
Mill Liners,BK58957A,2026-10-01,185531.35
Mill Liners,BK58957A,2027-01-01,185531.35
Mill Liners,BK58957A,2027-04-01,185531.35
Mill Liners,BK58976A,2025-11-01,137839.0
Mill Liners,BK58976A,2026-04-01,143832.0
Mill Liners,BK58976A,2026-08-01,143832.0
Mill Liners,BK58976A,2026-12-01,143832.0
Mill Liners,BK58976A,2027-04-01,143832.0
Mill Liners,BK58977A,2025-11-01,129090.0
Mill Liners,BK58977A,2026-04-01,129090.0
Mill Liners,BK58977A,2026-08-01,129090.0
Mill Liners,BK58977A,2026-12-01,129090.0
Mill Liners,BK58977A,2027-04-01,129090.0
Mill Liners,BK59040A,2025-07-01,0.0
Mill Liners,BK59040A,2025-08-01,0.0
Mill Liners,BK59040A,2025-09-01,157289.74
Mill Liners,BK59040A,2026-05-01,174766.37
Mill Liners,BK59040A,2026-06-01,174766.37
Mill Liners,BK59040A,2026-07-01,174766.37
Mill Liners,BK59041A,2025-07-01,0.0
Mill Liners,BK59041A,2025-08-01,19321.5
Mill Liners,BK59041A,2025-09-01,193214.99
Mill Liners,BK59041A,2026-05-01,193214.99
Mill Liners,BK59041A,2026-06-01,193214.99
Mill Liners,BK59041A,2026-07-01,193214.99
Mill Liners,BK59042A,2025-07-01,0.0
Mill Liners,BK59042A,2025-08-01,21612.33
Mill Liners,BK59042A,2025-09-01,216123.3
Mill Liners,BK59042A,2026-05-01,216123.3
Mill Liners,BK59042A,2026-06-01,216123.3
Mill Liners,BK59042A,2026-07-01,216123.3
Mill Liners,BK59043A,2025-07-01,111316.32
Mill Liners,BK59043A,2025-08-01,111316.32
Mill Liners,BK59043A,2025-09-01,111316.32
Mill Liners,BK59043A,2026-05-01,111316.32
Mill Liners,BK59043A,2026-06-01,111316.32
Mill Liners,BK59043A,2026-07-01,111316.32
Mill Liners,BK59051A,2026-03-01,57645.66
Mill Liners,BK59052A,2026-02-01,38341.76
Mill Liners,BK59053A,2026-02-01,38337.59
Mill Liners,BK59054A,2026-03-01,3606.92
Mill Liners,BK59070A,2025-07-01,0.0
Mill Liners,BK59080A,2025-12-01,17320.48
Mill Liners,BK59080A,2026-04-01,8660.24
Mill Liners,BK59081A,2026-04-01,30955.92
Mill Liners,BK59082A,2025-07-01,87543.75
Mill Liners,BK59082A,2026-05-01,95156.25
Mill Liners,BK59083A,2025-07-01,0.0
Mill Liners,BK59083A,2026-02-01,1792.62
Mill Liners,BK59130A,2026-11-01,82978.24
Mill Liners,BK59130B,2026-11-01,16634.68
Mill Liners,BK59130C,2026-11-01,16505.32
Mill Liners,BK59130D,2026-11-01,16623.53
Mill Liners,BK59132A,2026-11-01,907.67
Mill Liners,BK59202A,2026-05-01,67437.43
Mill Liners,BK59202B,2026-05-01,68576.71
Mill Liners,BK59202C,2026-04-01,65987.45
Mill Liners,BK59669A,2025-07-01,146542.5
